id,created_at,text,media_url
1190464620139569153,2019-11-02 03:04:17,Anyone who tells you to dream small and give up early is not going to lead our party to victory. #LJ19 https://t.co/Cqo48Sy6HI,http://pbs.twimg.com/media/EIVgx2aWwAAngQJ.jpg
1190377701946875906,2019-11-01 21:18:54,That’s my big boy! #LJ19 https://t.co/Sa983rPKHY,http://pbs.twimg.com/media/EIURZzGX0AAfhYb.jpg
1190370987205890050,2019-11-01 20:52:14,Woo-hoo! I love the energy at #LJ19. And there’s more fun to come—follow along at @TeamWarren. https://t.co/H2G8IHJU69,http://pbs.twimg.com/media/EIUMD_iWwAIn5Bv.jpg
1190083325609816065,2019-11-01 01:49:10,Bailey is ready for Halloween! https://t.co/RY0ahHKBDx,http://pbs.twimg.com/media/EIQGPvDXsAAIErA.jpg
1190078259523833856,2019-11-01 01:29:02,RT @TeamWarren: The cutest #TwoCentWealthTax we’ve ever seen. Happy #HalloWarren! https://t.co/UFV8tAzc21,http://pbs.twimg.com/media/EIP7vP6X0AINKug.jpg
1189725309689647106,2019-10-31 02:06:32,I love when math teachers take a look at my plans—the math checks out! https://t.co/BNYm08QoKA,http://pbs.twimg.com/media/EIK_EmNW4AACtA5.jpg
1188524479129030656,2019-10-27 18:34:52,"Thank you, Florence! Shoulder to shoulder, I believe we can dream big, fight hard, and win. https://t.co/LswZDvNvr6",http://pbs.twimg.com/media/EH58rggX0AAQkqp.jpg
1188248715661860865,2019-10-27 00:19:05,RT @TeamWarren: Happy #NationalPumpkinDay from our favorite pumpkin pup. 🎃 https://t.co/OORnCPBBmq,http://pbs.twimg.com/media/EH1KfCZW4AEH9UK.jpg
1187847980465950720,2019-10-25 21:46:42,"Thank you, Newport! If we dream big and fight hard, then together, we can win. https://t.co/8N7UdwP44M",http://pbs.twimg.com/media/EHwVbl4WwAEOGQW.jpg
1186669053676576769,2019-10-22 15:42:04,RT @CoryBooker: Lynching is an act of terror used to uphold white supremacy. Try again. https://t.co/TcDR01XelB,http://pbs.twimg.com/media/EHfVYRxXYAAEoAD.png
1186469234886492161,2019-10-22 02:28:03,"Thank you, Ames! Together we'll dream big, fight hard, and build the grassroots movement we need to win. https://t.co/KxrTcrVwR7",http://pbs.twimg.com/media/EHcvbxzXUAUC2Dr.jpg
1186102630159921152,2019-10-21 02:11:18,"Thank you, Indianola! Together, we can make big, structural change. I’m ready to roll up my sleeves and get to work. https://t.co/sGFymwynf2",http://pbs.twimg.com/media/EHXiCe3XUAAcGeq.jpg
1185591018915278849,2019-10-19 16:18:20,"The time for small ideas is over. When we dream big and fight hard, we can win. Thank you, Norfolk! https://t.co/DQ21LpRNkT",http://pbs.twimg.com/media/EHQQvfuXYAAfqHE.jpg
1184455919742193666,2019-10-16 13:07:52,"I know what's broken, I know how to fix it, and I'm willing to get out and fight for it. #DemDebate https://t.co/wyzchdc53u",http://pbs.twimg.com/media/EG-GxiaX4AEvraN.jpg
1184233622049624066,2019-10-15 22:24:32,"When I become president, Latinx families will have a champion in the White House. #LatinxHeritageMonth https://t.co/yIcoBHGjMV",http://pbs.twimg.com/media/EG89eS8WwAATl9h.jpg
1183064938476195840,2019-10-12 17:00:36,"Dream big, fight hard, and live proud. Thank you, Las Vegas! https://t.co/5kdZYEUHMi",http://pbs.twimg.com/media/EGsXSSMXkAAcCdD.jpg
1182657702209769472,2019-10-11 14:02:23,"Whether it’s a 5k or an election—bring it on. Thanks for the question, @ColbertLateShow! https://t.co/Sw5hinWPYQ",http://pbs.twimg.com/media/EGmizplXkAMGAVX.jpg
1182482749661368320,2019-10-11 02:27:11,How would I respond to someone who says marriage is between one man and one woman? #EqualityTownHall https://t.co/8uNXqXI5n7,http://pbs.twimg.com/media/EGkE8J2WsAELDvS.jpg
1181687364097396742,2019-10-08 21:46:36,Our federal judges must be held to the highest ethical standards—and I’ve got a plan for that. https://t.co/t6fNASDUKy,http://pbs.twimg.com/media/EGYyMezWoAA7222.jpg
